"Kod";"Nazwa";"Miesiące";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2000000;"PODLASKIE";"sierpień";"ogółem";"2018";36575;"osoba";"";
2000000;"PODLASKIE";"sierpień";"ogółem";"2019";33248;"osoba";"";
2000000;"PODLASKIE";"sierpień";"ogółem";"2020";37028;"osoba";"";
2000000;"PODLASKIE";"sierpień";"ogółem";"2021";35418;"osoba";"";
2000000;"PODLASKIE";"sierpień";"mężczyźni";"2017";21742;"osoba";"";
2000000;"PODLASKIE";"sierpień";"mężczyźni";"2018";18547;"osoba";"";
2000000;"PODLASKIE";"sierpień";"mężczyźni";"2019";16720;"osoba";"";
2000000;"PODLASKIE";"sierpień";"mężczyźni";"2020";19443;"osoba";"";
2000000;"PODLASKIE";"sierpień";"mężczyźni";"2021";18632;"osoba";"";
2000000;"PODLASKIE";"sierpień";"kobiety";"2017";20867;"osoba";"";
2000000;"PODLASKIE";"sierpień";"kobiety";"2018";18028;"osoba";"";
2000000;"PODLASKIE";"sierpień";"kobiety";"2019";16528;"osoba";"";
2000000;"PODLASKIE";"sierpień";"kobiety";"2020";17585;"osoba";"";
2000000;"PODLASKIE";"sierpień";"kobiety";"2021";16786;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"ogółem";"2017";41673;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"ogółem";"2018";36050;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"ogółem";"2019";32805;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"ogółem";"2020";36777;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"ogółem";"2021";34471;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"mężczyźni";"2017";21515;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"mężczyźni";"2018";18564;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"mężczyźni";"2019";16752;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"mężczyźni";"2020";19479;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"mężczyźni";"2021";18325;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"kobiety";"2017";20158;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"kobiety";"2018";17486;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"kobiety";"2019";16053;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"kobiety";"2020";17298;"osoba";"";
2000000;"PODLASKIE";"wrzesień";"kobiety";"2021";16146;"osoba";"";
2000000;"PODLASKIE";"październik";"ogółem";"2017";39869;"osoba";"";
2000000;"PODLASKIE";"październik";"ogółem";"2018";35525;"osoba";"";
2000000;"PODLASKIE";"październik";"ogółem";"2019";32427;"osoba";"";
2000000;"PODLASKIE";"październik";"ogółem";"2020";36518;"osoba";"";
2000000;"PODLASKIE";"październik";"ogółem";"2021";33755;"osoba";"";
2000000;"PODLASKIE";"październik";"mężczyźni";"2017";20637;"osoba";"";
2000000;"PODLASKIE";"październik";"mężczyźni";"2018";18338;"osoba";"";
2000000;"PODLASKIE";"październik";"mężczyźni";"2019";16627;"osoba";"";
2000000;"PODLASKIE";"październik";"mężczyźni";"2020";19445;"osoba";"";
2000000;"PODLASKIE";"październik";"mężczyźni";"2021";18049;"osoba";"";
2000000;"PODLASKIE";"październik";"kobiety";"2017";19232;"osoba";"";
2000000;"PODLASKIE";"październik";"kobiety";"2018";17187;"osoba";"";
2000000;"PODLASKIE";"październik";"kobiety";"2019";15800;"osoba";"";
2000000;"PODLASKIE";"październik";"kobiety";"2020";17073;"osoba";"";
2000000;"PODLASKIE";"październik";"kobiety";"2021";15706;"osoba";"";
2000000;"PODLASKIE";"listopad";"ogółem";"2017";39659;"osoba";"";
2000000;"PODLASKIE";"listopad";"ogółem";"2018";36227;"osoba";"";
2000000;"PODLASKIE";"listopad";"ogółem";"2019";32880;"osoba";"";
2000000;"PODLASKIE";"listopad";"ogółem";"2020";36895;"osoba";"";
2000000;"PODLASKIE";"listopad";"ogółem";"2021";33486;"osoba";"";
2000000;"PODLASKIE";"listopad";"mężczyźni";"2017";20738;"osoba";"";
2000000;"PODLASKIE";"listopad";"mężczyźni";"2018";18817;"osoba";"";
2000000;"PODLASKIE";"listopad";"mężczyźni";"2019";17000;"osoba";"";
2000000;"PODLASKIE";"listopad";"mężczyźni";"2020";19661;"osoba";"";
2000000;"PODLASKIE";"listopad";"mężczyźni";"2021";17964;"osoba";"";
2000000;"PODLASKIE";"listopad";"kobiety";"2017";18921;"osoba";"";
2000000;"PODLASKIE";"listopad";"kobiety";"2018";17410;"osoba";"";
2000000;"PODLASKIE";"listopad";"kobiety";"2019";15880;"osoba";"";
2000000;"PODLASKIE";"listopad";"kobiety";"2020";17234;"osoba";"";
2000000;"PODLASKIE";"listopad";"kobiety";"2021";15522;"osoba";"";
2000000;"PODLASKIE";"grudzień";"ogółem";"2017";39997;"osoba";"";
2000000;"PODLASKIE";"grudzień";"ogółem";"2018";36786;"osoba";"";
2000000;"PODLASKIE";"grudzień";"ogółem";"2019";33277;"osoba";"";
2000000;"PODLASKIE";"grudzień";"ogółem";"2020";37830;"osoba";"";
2000000;"PODLASKIE";"grudzień";"ogółem";"2021";33374;"osoba";"";
2000000;"PODLASKIE";"grudzień";"mężczyźni";"2017";21136;"osoba";"";
2000000;"PODLASKIE";"grudzień";"mężczyźni";"2018";19262;"osoba";"";
2000000;"PODLASKIE";"grudzień";"mężczyźni";"2019";17460;"osoba";"";
2000000;"PODLASKIE";"grudzień";"mężczyźni";"2020";20275;"osoba";"";
2000000;"PODLASKIE";"grudzień";"mężczyźni";"2021";18032;"osoba";"";
2000000;"PODLASKIE";"grudzień";"kobiety";"2017";18861;"osoba";"";
2000000;"PODLASKIE";"grudzień";"kobiety";"2018";17524;"osoba";"";
2000000;"PODLASKIE";"grudzień";"kobiety";"2019";15817;"osoba";"";
2000000;"PODLASKIE";"grudzień";"kobiety";"2020";17555;"osoba";"";
2000000;"PODLASKIE";"grudzień";"kobiety";"2021";15342;"osoba";"";
2200000;"POMORSKIE";"styczeń";"ogółem";"2017";66629;"osoba";"";
2200000;"POMORSKIE";"styczeń";"ogółem";"2018";52380;"osoba";"";
2200000;"POMORSKIE";"styczeń";"ogółem";"2019";49150;"osoba";"";
2200000;"POMORSKIE";"styczeń";"ogółem";"2020";44967;"osoba";"";
2200000;"POMORSKIE";"styczeń";"ogółem";"2021";59124;"osoba";"";
2200000;"POMORSKIE";"styczeń";"mężczyźni";"2017";27462;"osoba";"";
2200000;"POMORSKIE";"styczeń";"mężczyźni";"2018";20448;"osoba";"";
2200000;"POMORSKIE";"styczeń";"mężczyźni";"2019";18552;"osoba";"";
2200000;"POMORSKIE";"styczeń";"mężczyźni";"2020";17131;"osoba";"";
2200000;"POMORSKIE";"styczeń";"mężczyźni";"2021";24309;"osoba";"";
2200000;"POMORSKIE";"styczeń";"kobiety";"2017";39167;"osoba";"";
2200000;"POMORSKIE";"styczeń";"kobiety";"2018";31932;"osoba";"";
2200000;"POMORSKIE";"styczeń";"kobiety";"2019";30598;"osoba";"";
2200000;"POMORSKIE";"styczeń";"kobiety";"2020";27836;"osoba";"";
2200000;"POMORSKIE";"styczeń";"kobiety";"2021";34815;"osoba";"";
2200000;"POMORSKIE";"luty";"ogółem";"2017";65464;"osoba";"";
2200000;"POMORSKIE";"luty";"ogółem";"2018";52516;"osoba";"";
2200000;"POMORSKIE";"luty";"ogółem";"2019";49475;"osoba";"";
2200000;"POMORSKIE";"luty";"ogółem";"2020";45027;"osoba";"";
2200000;"POMORSKIE";"luty";"ogółem";"2021";60115;"osoba";"";
2200000;"POMORSKIE";"luty";"mężczyźni";"2017";27240;"osoba";"";
2200000;"POMORSKIE";"luty";"mężczyźni";"2018";20628;"osoba";"";
2200000;"POMORSKIE";"luty";"mężczyźni";"2019";18780;"osoba";"";
2200000;"POMORSKIE";"luty";"mężczyźni";"2020";17335;"osoba";"";
2200000;"POMORSKIE";"luty";"mężczyźni";"2021";24930;"osoba";"";
2200000;"POMORSKIE";"luty";"kobiety";"2017";38224;"osoba";"";
2200000;"POMORSKIE";"luty";"kobiety";"2018";31888;"osoba";"";
2200000;"POMORSKIE";"luty";"kobiety";"2019";30695;"osoba";"";
2200000;"POMORSKIE";"luty";"kobiety";"2020";27692;"osoba";"";
2200000;"POMORSKIE";"luty";"kobiety";"2021";35185;"osoba";"";
2200000;"POMORSKIE";"marzec";"ogółem";"2017";61795;"osoba";"";
2200000;"POMORSKIE";"marzec";"ogółem";"2018";50524;"osoba";"";
2200000;"POMORSKIE";"marzec";"ogółem";"2019";47920;"osoba";"";
2200000;"POMORSKIE";"marzec";"ogółem";"2020";45413;"osoba";"";
2200000;"POMORSKIE";"marzec";"ogółem";"2021";59407;"osoba";"";
2200000;"POMORSKIE";"marzec";"mężczyźni";"2017";25420;"osoba";"";
2200000;"POMORSKIE";"marzec";"mężczyźni";"2018";19860;"osoba";"";
2200000;"POMORSKIE";"marzec";"mężczyźni";"2019";18176;"osoba";"";
2200000;"POMORSKIE";"marzec";"mężczyźni";"2020";17722;"osoba";"";
2200000;"POMORSKIE";"marzec";"mężczyźni";"2021";24658;"osoba";"";
2200000;"POMORSKIE";"marzec";"kobiety";"2017";36375;"osoba";"";
2200000;"POMORSKIE";"marzec";"kobiety";"2018";30664;"osoba";"";
2200000;"POMORSKIE";"marzec";"kobiety";"2019";29744;"osoba";"";
2200000;"POMORSKIE";"marzec";"kobiety";"2020";27691;"osoba";"";
2200000;"POMORSKIE";"marzec";"kobiety";"2021";34749;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"ogółem";"2017";57804;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"ogółem";"2018";48015;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"ogółem";"2019";45564;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"ogółem";"2020";49037;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"ogółem";"2021";58551;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"mężczyźni";"2017";23380;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"mężczyźni";"2018";18468;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"mężczyźni";"2019";17146;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"mężczyźni";"2020";19454;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"mężczyźni";"2021";24166;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"kobiety";"2017";34424;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"kobiety";"2018";29547;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"kobiety";"2019";28418;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"kobiety";"2020";29583;"osoba";"";
2200000;"POMORSKIE";"kwiecień";"kobiety";"2021";34385;"osoba";"";
2200000;"POMORSKIE";"maj";"ogółem";"2017";55281;"osoba";"";
2200000;"POMORSKIE";"maj";"ogółem";"2018";46315;"osoba";"";
2200000;"POMORSKIE";"maj";"ogółem";"2019";43787;"osoba";"";
2200000;"POMORSKIE";"maj";"ogółem";"2020";51780;"osoba";"";
2200000;"POMORSKIE";"maj";"ogółem";"2021";56922;"osoba";"";
2200000;"POMORSKIE";"maj";"mężczyźni";"2017";22035;"osoba";"";
2200000;"POMORSKIE";"maj";"mężczyźni";"2018";17624;"osoba";"";
2200000;"POMORSKIE";"maj";"mężczyźni";"2019";16397;"osoba";"";
2200000;"POMORSKIE";"maj";"mężczyźni";"2020";20774;"osoba";"";
2200000;"POMORSKIE";"maj";"mężczyźni";"2021";23438;"osoba";"";
2200000;"POMORSKIE";"maj";"kobiety";"2017";33246;"osoba";"";
2200000;"POMORSKIE";"maj";"kobiety";"2018";28691;"osoba";"";
2200000;"POMORSKIE";"maj";"kobiety";"2019";27390;"osoba";"";
2200000;"POMORSKIE";"maj";"kobiety";"2020";31006;"osoba";"";
2200000;"POMORSKIE";"maj";"kobiety";"2021";33484;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"ogółem";"2017";52198;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"ogółem";"2018";44408;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"ogółem";"2019";41845;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"ogółem";"2020";52341;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"ogółem";"2021";54730;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"mężczyźni";"2017";20214;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"mężczyźni";"2018";16541;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"mężczyźni";"2019";15387;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"mężczyźni";"2020";21207;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"mężczyźni";"2021";22416;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"kobiety";"2017";31984;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"kobiety";"2018";27867;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"kobiety";"2019";26458;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"kobiety";"2020";31134;"osoba";"";
2200000;"POMORSKIE";"czerwiec";"kobiety";"2021";32314;"osoba";"";
2200000;"POMORSKIE";"lipiec";"ogółem";"2017";51179;"osoba";"";
2200000;"POMORSKIE";"lipiec";"ogółem";"2018";43930;"osoba";"";
2200000;"POMORSKIE";"lipiec";"ogółem";"2019";41108;"osoba";"";
2200000;"POMORSKIE";"lipiec";"ogółem";"2020";52237;"osoba";"";
2200000;"POMORSKIE";"lipiec";"ogółem";"2021";53330;"osoba";"";
2200000;"POMORSKIE";"lipiec";"mężczyźni";"2017";19322;"osoba";"";
2200000;"POMORSKIE";"lipiec";"mężczyźni";"2018";15943;"osoba";"";
2200000;"POMORSKIE";"lipiec";"mężczyźni";"2019";14880;"osoba";"";
2200000;"POMORSKIE";"lipiec";"mężczyźni";"2020";20960;"osoba";"";
2200000;"POMORSKIE";"lipiec";"mężczyźni";"2021";21641;"osoba";"";
2200000;"POMORSKIE";"lipiec";"kobiety";"2017";31857;"osoba";"";
2200000;"POMORSKIE";"lipiec";"kobiety";"2018";27987;"osoba";"";
2200000;"POMORSKIE";"lipiec";"kobiety";"2019";26228;"osoba";"";
2200000;"POMORSKIE";"lipiec";"kobiety";"2020";31277;"osoba";"";
2200000;"POMORSKIE";"lipiec";"kobiety";"2021";31689;"osoba";"";
2200000;"POMORSKIE";"sierpień";"ogółem";"2017";51431;"osoba";"";
2200000;"POMORSKIE";"sierpień";"ogółem";"2018";44203;"osoba";"";
2200000;"POMORSKIE";"sierpień";"ogółem";"2019";41147;"osoba";"";
2200000;"POMORSKIE";"sierpień";"ogółem";"2020";52730;"osoba";"";
2200000;"POMORSKIE";"sierpień";"ogółem";"2021";52529;"osoba";"";
2200000;"POMORSKIE";"sierpień";"mężczyźni";"2017";18997;"osoba";"";
2200000;"POMORSKIE";"sierpień";"mężczyźni";"2018";15858;"osoba";"";
2200000;"POMORSKIE";"sierpień";"mężczyźni";"2019";14826;"osoba";"";
2200000;"POMORSKIE";"sierpień";"mężczyźni";"2020";20948;"osoba";"";
2200000;"POMORSKIE";"sierpień";"mężczyźni";"2021";21003;"osoba";"";
2200000;"POMORSKIE";"sierpień";"kobiety";"2017";32434;"osoba";"";
2200000;"POMORSKIE";"sierpień";"kobiety";"2018";28345;"osoba";"";
2200000;"POMORSKIE";"sierpień";"kobiety";"2019";26321;"osoba";"";
2200000;"POMORSKIE";"sierpień";"kobiety";"2020";31782;"osoba";"";
2200000;"POMORSKIE";"sierpień";"kobiety";"2021";31526;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"ogółem";"2017";51609;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"ogółem";"2018";44301;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"ogółem";"2019";41065;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"ogółem";"2020";53727;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"ogółem";"2021";51373;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"mężczyźni";"2017";19217;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"mężczyźni";"2018";16050;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"mężczyźni";"2019";14975;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"mężczyźni";"2020";21645;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"mężczyźni";"2021";20696;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"kobiety";"2017";32392;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"kobiety";"2018";28251;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"kobiety";"2019";26090;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"kobiety";"2020";32082;"osoba";"";
2200000;"POMORSKIE";"wrzesień";"kobiety";"2021";30677;"osoba";"";
2200000;"POMORSKIE";"październik";"ogółem";"2017";49856;"osoba";"";
2200000;"POMORSKIE";"październik";"ogółem";"2018";44869;"osoba";"";
2200000;"POMORSKIE";"październik";"ogółem";"2019";41202;"osoba";"";
2200000;"POMORSKIE";"październik";"ogółem";"2020";54471;"osoba";"";
2200000;"POMORSKIE";"październik";"ogółem";"2021";50079;"osoba";"";
2200000;"POMORSKIE";"październik";"mężczyźni";"2017";18728;"osoba";"";
2200000;"POMORSKIE";"październik";"mężczyźni";"2018";16331;"osoba";"";
2200000;"POMORSKIE";"październik";"mężczyźni";"2019";15135;"osoba";"";
2200000;"POMORSKIE";"październik";"mężczyźni";"2020";21951;"osoba";"";
2200000;"POMORSKIE";"październik";"mężczyźni";"2021";20075;"osoba";"";
2200000;"POMORSKIE";"październik";"kobiety";"2017";31128;"osoba";"";
2200000;"POMORSKIE";"październik";"kobiety";"2018";28538;"osoba";"";
2200000;"POMORSKIE";"październik";"kobiety";"2019";26067;"osoba";"";
2200000;"POMORSKIE";"październik";"kobiety";"2020";32520;"osoba";"";
2200000;"POMORSKIE";"październik";"kobiety";"2021";30004;"osoba";"";
2200000;"POMORSKIE";"listopad";"ogółem";"2017";49632;"osoba";"";
2200000;"POMORSKIE";"listopad";"ogółem";"2018";45321;"osoba";"";
2200000;"POMORSKIE";"listopad";"ogółem";"2019";41351;"osoba";"";
2200000;"POMORSKIE";"listopad";"ogółem";"2020";55195;"osoba";"";
2200000;"POMORSKIE";"listopad";"ogółem";"2021";48774;"osoba";"";
2200000;"POMORSKIE";"listopad";"mężczyźni";"2017";18647;"osoba";"";
2200000;"POMORSKIE";"listopad";"mężczyźni";"2018";16550;"osoba";"";
2200000;"POMORSKIE";"listopad";"mężczyźni";"2019";15187;"osoba";"";
2200000;"POMORSKIE";"listopad";"mężczyźni";"2020";22387;"osoba";"";
2200000;"POMORSKIE";"listopad";"mężczyźni";"2021";19478;"osoba";"";
2200000;"POMORSKIE";"listopad";"kobiety";"2017";30985;"osoba";"";
2200000;"POMORSKIE";"listopad";"kobiety";"2018";28771;"osoba";"";
2200000;"POMORSKIE";"listopad";"kobiety";"2019";26164;"osoba";"";
2200000;"POMORSKIE";"listopad";"kobiety";"2020";32808;"osoba";"";
2200000;"POMORSKIE";"listopad";"kobiety";"2021";29296;"osoba";"";
2200000;"POMORSKIE";"grudzień";"ogółem";"2017";49653;"osoba";"";
2200000;"POMORSKIE";"grudzień";"ogółem";"2018";46082;"osoba";"";
2200000;"POMORSKIE";"grudzień";"ogółem";"2019";41817;"osoba";"";
2200000;"POMORSKIE";"grudzień";"ogółem";"2020";56216;"osoba";"";
2200000;"POMORSKIE";"grudzień";"ogółem";"2021";47682;"osoba";"";
2200000;"POMORSKIE";"grudzień";"mężczyźni";"2017";18744;"osoba";"";
2200000;"POMORSKIE";"grudzień";"mężczyźni";"2018";16971;"osoba";"";
2200000;"POMORSKIE";"grudzień";"mężczyźni";"2019";15547;"osoba";"";
2200000;"POMORSKIE";"grudzień";"mężczyźni";"2020";22953;"osoba";"";
2200000;"POMORSKIE";"grudzień";"mężczyźni";"2021";19063;"osoba";"";
2200000;"POMORSKIE";"grudzień";"kobiety";"2017";30909;"osoba";"";
2200000;"POMORSKIE";"grudzień";"kobiety";"2018";29111;"osoba";"";
2200000;"POMORSKIE";"grudzień";"kobiety";"2019";26270;"osoba";"";
2200000;"POMORSKIE";"grudzień";"kobiety";"2020";33263;"osoba";"";
2200000;"POMORSKIE";"grudzień";"kobiety";"2021";28619;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"ogółem";"2017";125734;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"ogółem";"2018";98716;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"ogółem";"2019";84980;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"ogółem";"2020";71380;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"ogółem";"2021";94753;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"mężczyźni";"2017";56703;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"mężczyźni";"2018";42485;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"mężczyźni";"2019";36079;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"mężczyźni";"2020";31484;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"mężczyźni";"2021";42812;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"kobiety";"2017";69031;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"kobiety";"2018";56231;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"kobiety";"2019";48901;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"kobiety";"2020";39896;"osoba";"";
2400000;"ŚLĄSKIE";"styczeń";"kobiety";"2021";51941;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"ogółem";"2017";125043;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"ogółem";"2018";98541;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"ogółem";"2019";84665;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"ogółem";"2020";72052;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"ogółem";"2021";96066;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"mężczyźni";"2017";56593;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"mężczyźni";"2018";42872;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"mężczyźni";"2019";36060;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"mężczyźni";"2020";32129;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"mężczyźni";"2021";43514;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"kobiety";"2017";68450;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"kobiety";"2018";55669;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"kobiety";"2019";48605;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"kobiety";"2020";39923;"osoba";"";
2400000;"ŚLĄSKIE";"luty";"kobiety";"2021";52552;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"ogółem";"2017";119867;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"ogółem";"2018";95173;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"ogółem";"2019";82231;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"ogółem";"2020";71709;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"ogółem";"2021";95059;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"mężczyźni";"2017";53866;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"mężczyźni";"2018";41549;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"mężczyźni";"2019";35056;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"mężczyźni";"2020";32091;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"mężczyźni";"2021";43215;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"kobiety";"2017";66001;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"kobiety";"2018";53624;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"kobiety";"2019";47175;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"kobiety";"2020";39618;"osoba";"";
2400000;"ŚLĄSKIE";"marzec";"kobiety";"2021";51844;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"ogółem";"2017";113512;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"ogółem";"2018";90930;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"ogółem";"2019";78304;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"ogółem";"2020";77609;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"ogółem";"2021";93877;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"mężczyźni";"2017";50561;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"mężczyźni";"2018";38957;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"mężczyźni";"2019";32965;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"mężczyźni";"2020";34780;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"mężczyźni";"2021";42564;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"kobiety";"2017";62951;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"kobiety";"2018";51973;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"kobiety";"2019";45339;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"kobiety";"2020";42829;"osoba";"";
2400000;"ŚLĄSKIE";"kwiecień";"kobiety";"2021";51313;"osoba";"";
2400000;"ŚLĄSKIE";"maj";"ogółem";"2017";108591;"osoba";"";
2400000;"ŚLĄSKIE";"maj";"ogółem";"2018";87274;"osoba";"";
2400000;"ŚLĄSKIE";"maj";"ogółem";"2019";75373;"osoba";"";
2400000;"ŚLĄSKIE";"maj";"ogółem";"2020";83732;"osoba";"";
2400000;"ŚLĄSKIE";"maj";"ogółem";"2021";91774;"osoba";"";
2400000;"ŚLĄSKIE";"maj";"mężczyźni";"2017";47564;"osoba";"";
2400000;"ŚLĄSKIE";"maj";"mężczyźni";"2018";36991;"osoba";"";
2400000;"ŚLĄSKIE";"maj";"mężczyźni";"2019";31524;"osoba";"";
2400000;"ŚLĄSKIE";"maj";"mężczyźni";"2020";37673;"osoba";"";
